LGA_2016,Local Government Areas - 2016,SEIFAINDEXTYPE,Index Type,SEIFA_MEASURE,Measure,TIME,Time,Value,Flag Codes,Flags
15950,North Sydney (A),IRSD,Index of Relative Socio-economic Disadvantage,RWAD,Rank within Australia - Decile,2016,2016,10,,
15950,North Sydney (A),IRSD,Index of Relative Socio-economic Disadvantage,RWAP,Rank within Australia - Percentile,2016,2016,99,,
15950,North Sydney (A),IRSD,Index of Relative Socio-economic Disadvantage,RWSR,Rank within State or Territory,2016,2016,126,,
15950,North Sydney (A),IRSD,Index of Relative Socio-economic Disadvantage,RWSD,Rank within State or Territory - Decile,2016,2016,10,,
15950,North Sydney (A),IRSD,Index of Relative Socio-economic Disadvantage,RWSP,Rank within State or Territory - Percentile,2016,2016,97,,
15950,North Sydney (A),IRSD,Index of Relative Socio-economic Disadvantage,MINS,Minimum score for SA1s in area,2016,2016,846,,
15950,North Sydney (A),IRSD,Index of Relative Socio-economic Disadvantage,MAXS,Maximum score for SA1s in area,2016,2016,1153,,
15950,North Sydney (A),IRSD,Index of Relative Socio-economic Disadvantage,URP,Usual resident population,2016,2016,67658,,
16260,Parramatta (C),IRSD,Index of Relative Socio-economic Disadvantage,SCORE,Score,2016,2016,1039,,
16260,Parramatta (C),IRSD,Index of Relative Socio-economic Disadvantage,RWAR,Rank within Australia,2016,2016,472,,
16260,Parramatta (C),IRSD,Index of Relative Socio-economic Disadvantage,RWAD,Rank within Australia - Decile,2016,2016,9,,
16260,Parramatta (C),IRSD,Index of Relative Socio-economic Disadvantage,RWAP,Rank within Australia - Percentile,2016,2016,87,,
16260,Parramatta (C),IRSD,Index of Relative Socio-economic Disadvantage,RWSR,Rank within State or Territory,2016,2016,107,,
16260,Parramatta (C),IRSD,Index of Relative Socio-economic Disadvantage,RWSD,Rank within State or Territory - Decile,2016,2016,9,,
16260,Parramatta (C),IRSD,Index of Relative Socio-economic Disadvantage,RWSP,Rank within State or Territory - Percentile,2016,2016,82,,
16260,Parramatta (C),IRSD,Index of Relative Socio-economic Disadvantage,MINS,Minimum score for SA1s in area,2016,2016,611,,
16260,Parramatta (C),IRSD,Index of Relative Socio-economic Disadvantage,MAXS,Maximum score for SA1s in area,2016,2016,1160,,
16260,Parramatta (C),IRSD,Index of Relative Socio-economic Disadvantage,URP,Usual resident population,2016,2016,226149,,
16350,Penrith (C),IRSD,Index of Relative Socio-economic Disadvantage,SCORE,Score,2016,2016,999,,
16350,Penrith (C),IRSD,Index of Relative Socio-economic Disadvantage,RWAR,Rank within Australia,2016,2016,370,,
16350,Penrith (C),IRSD,Index of Relative Socio-economic Disadvantage,RWAD,Rank within Australia - Decile,2016,2016,7,,
16350,Penrith (C),IRSD,Index of Relative Socio-economic Disadvantage,RWAP,Rank within Australia - Percentile,2016,2016,68,,
16350,Penrith (C),IRSD,Index of Relative Socio-economic Disadvantage,RWSR,Rank within State or Territory,2016,2016,95,,
16350,Penrith (C),IRSD,Index of Relative Socio-economic Disadvantage,RWSD,Rank within State or Territory - Decile,2016,2016,8,,
16350,Penrith (C),IRSD,Index of Relative Socio-economic Disadvantage,RWSP,Rank within State or Territory - Percentile,2016,2016,73,,
16350,Penrith (C),IRSD,Index of Relative Socio-economic Disadvantage,MINS,Minimum score for SA1s in area,2016,2016,511,,
16350,Penrith (C),IRSD,Index of Relative Socio-economic Disadvantage,MAXS,Maximum score for SA1s in area,2016,2016,1120,,
16350,Penrith (C),IRSD,Index of Relative Socio-economic Disadvantage,URP,Usual resident population,2016,2016,196066,,
16400,Port Stephens (A),IRSD,Index of Relative Socio-economic Disadvantage,SCORE,Score,2016,2016,980,,
16400,Port Stephens (A),IRSD,Index of Relative Socio-economic Disadvantage,RWAR,Rank within Australia,2016,2016,286,,
16400,Port Stephens (A),IRSD,Index of Relative Socio-economic Disadvantage,RWAD,Rank within Australia - Decile,2016,2016,6,,
16400,Port Stephens (A),IRSD,Index of Relative Socio-economic Disadvantage,RWAP,Rank within Australia - Percentile,2016,2016,53,,
16400,Port Stephens (A),IRSD,Index of Relative Socio-economic Disadvantage,RWSR,Rank within State or Territory,2016,2016,76,,
16400,Port Stephens (A),IRSD,Index of Relative Socio-economic Disadvantage,RWSD,Rank within State or Territory - Decile,2016,2016,6,,
16400,Port Stephens (A),IRSD,Index of Relative Socio-economic Disadvantage,RWSP,Rank within State or Territory - Percentile,2016,2016,59,,
16400,Port Stephens (A),IRSD,Index of Relative Socio-economic Disadvantage,MINS,Minimum score for SA1s in area,2016,2016,585,,
16400,Port Stephens (A),IRSD,Index of Relative Socio-economic Disadvantage,MAXS,Maximum score for SA1s in area,2016,2016,1122,,
16400,Port Stephens (A),IRSD,Index of Relative Socio-economic Disadvantage,URP,Usual resident population,2016,2016,69556,,
16550,Randwick (C),IRSD,Index of Relative Socio-economic Disadvantage,SCORE,Score,2016,2016,1052,,
16550,Randwick (C),IRSD,Index of Relative Socio-economic Disadvantage,RWAR,Rank within Australia,2016,2016,494,,
16550,Randwick (C),IRSD,Index of Relative Socio-economic Disadvantage,RWAD,Rank within Australia - Decile,2016,2016,10,,
16550,Randwick (C),IRSD,Index of Relative Socio-economic Disadvantage,RWAP,Rank within Australia - Percentile,2016,2016,91,,
16550,Randwick (C),IRSD,Index of Relative Socio-economic Disadvantage,RWSR,Rank within State or Territory,2016,2016,111,,
16550,Randwick (C),IRSD,Index of Relative Socio-economic Disadvantage,RWSD,Rank within State or Territory - Decile,2016,2016,9,,
16550,Randwick (C),IRSD,Index of Relative Socio-economic Disadvantage,RWSP,Rank within State or Territory - Percentile,2016,2016,85,,
16550,Randwick (C),IRSD,Index of Relative Socio-economic Disadvantage,MINS,Minimum score for SA1s in area,2016,2016,476,,
16550,Randwick (C),IRSD,Index of Relative Socio-economic Disadvantage,MAXS,Maximum score for SA1s in area,2016,2016,1154,,
16550,Randwick (C),IRSD,Index of Relative Socio-economic Disadvantage,URP,Usual resident population,2016,2016,140660,,
16700,Ryde (C),IRSD,Index of Relative Socio-economic Disadvantage,SCORE,Score,2016,2016,1058,,
16700,Ryde (C),IRSD,Index of Relative Socio-economic Disadvantage,RWAR,Rank within Australia,2016,2016,499,,
16700,Ryde (C),IRSD,Index of Relative Socio-economic Disadvantage,RWAD,Rank within Australia - Decile,2016,2016,10,,
16700,Ryde (C),IRSD,Index of Relative Socio-economic Disadvantage,RWAP,Rank within Australia - Percentile,2016,2016,92,,
16700,Ryde (C),IRSD,Index of Relative Socio-economic Disadvantage,RWSR,Rank within State or Territory,2016,2016,115,,
16700,Ryde (C),IRSD,Index of Relative Socio-economic Disadvantage,RWSD,Rank within State or Territory - Decile,2016,2016,9,,
16700,Ryde (C),IRSD,Index of Relative Socio-economic Disadvantage,RWSP,Rank within State or Territory - Percentile,2016,2016,88,,
16700,Ryde (C),IRSD,Index of Relative Socio-economic Disadvantage,MINS,Minimum score for SA1s in area,2016,2016,677,,
16700,Ryde (C),IRSD,Index of Relative Socio-economic Disadvantage,MAXS,Maximum score for SA1s in area,2016,2016,1138,,
16700,Ryde (C),IRSD,Index of Relative Socio-economic Disadvantage,URP,Usual resident population,2016,2016,116302,,
16900,Shellharbour (C),IRSD,Index of Relative Socio-economic Disadvantage,SCORE,Score,2016,2016,976,,
16900,Shellharbour (C),IRSD,Index of Relative Socio-economic Disadvantage,RWAR,Rank within Australia,2016,2016,271,,
16900,Shellharbour (C),IRSD,Index of Relative Socio-economic Disadvantage,RWAD,Rank within Australia - Decile,2016,2016,5,,
16900,Shellharbour (C),IRSD,Index of Relative Socio-economic Disadvantage,RWAP,Rank within Australia - Percentile,2016,2016,50,,
16900,Shellharbour (C),IRSD,Index of Relative Socio-economic Disadvantage,RWSR,Rank within State or Territory,2016,2016,69,,
16900,Shellharbour (C),IRSD,Index of Relative Socio-economic Disadvantage,RWSD,Rank within State or Territory - Decile,2016,2016,6,,
16900,Shellharbour (C),IRSD,Index of Relative Socio-economic Disadvantage,RWSP,Rank within State or Territory - Percentile,2016,2016,53,,
16900,Shellharbour (C),IRSD,Index of Relative Socio-economic Disadvantage,MINS,Minimum score for SA1s in area,2016,2016,679,,
16900,Shellharbour (C),IRSD,Index of Relative Socio-economic Disadvantage,MAXS,Maximum score for SA1s in area,2016,2016,1103,,
16900,Shellharbour (C),IRSD,Index of Relative Socio-economic Disadvantage,URP,Usual resident population,2016,2016,68460,,
17100,Strathfield (A),IRSD,Index of Relative Socio-economic Disadvantage,SCORE,Score,2016,2016,1026,,
17100,Strathfield (A),IRSD,Index of Relative Socio-economic Disadvantage,RWAR,Rank within Australia,2016,2016,446,,
17100,Strathfield (A),IRSD,Index of Relative Socio-economic Disadvantage,RWAD,Rank within Australia - Decile,2016,2016,9,,
17100,Strathfield (A),IRSD,Index of Relative Socio-economic Disadvantage,RWAP,Rank within Australia - Percentile,2016,2016,82,,
17100,Strathfield (A),IRSD,Index of Relative Socio-economic Disadvantage,RWSR,Rank within State or Territory,2016,2016,103,,
17100,Strathfield (A),IRSD,Index of Relative Socio-economic Disadvantage,RWSD,Rank within State or Territory - Decile,2016,2016,8,,
17100,Strathfield (A),IRSD,Index of Relative Socio-economic Disadvantage,RWSP,Rank within State or Territory - Percentile,2016,2016,79,,
17100,Strathfield (A),IRSD,Index of Relative Socio-economic Disadvantage,MINS,Minimum score for SA1s in area,2016,2016,788,,
17100,Strathfield (A),IRSD,Index of Relative Socio-economic Disadvantage,MAXS,Maximum score for SA1s in area,2016,2016,1135,,
17100,Strathfield (A),IRSD,Index of Relative Socio-economic Disadvantage,URP,Usual resident population,2016,2016,40312,,
17150,Sutherland Shire (A),IRSD,Index of Relative Socio-economic Disadvantage,SCORE,Score,2016,2016,1080,,
17150,Sutherland Shire (A),IRSD,Index of Relative Socio-economic Disadvantage,RWAR,Rank within Australia,2016,2016,521,,
17150,Sutherland Shire (A),IRSD,Index of Relative Socio-economic Disadvantage,RWAD,Rank within Australia - Decile,2016,2016,10,,
17150,Sutherland Shire (A),IRSD,Index of Relative Socio-economic Disadvantage,RWAP,Rank within Australia - Percentile,2016,2016,96,,
17150,Sutherland Shire (A),IRSD,Index of Relative Socio-economic Disadvantage,RWSR,Rank within State or Territory,2016,2016,119,,
17150,Sutherland Shire (A),IRSD,Index of Relative Socio-economic Disadvantage,RWSD,Rank within State or Territory - Decile,2016,2016,10,,
17150,Sutherland Shire (A),IRSD,Index of Relative Socio-economic Disadvantage,RWSP,Rank within State or Territory - Percentile,2016,2016,91,,
17150,Sutherland Shire (A),IRSD,Index of Relative Socio-economic Disadvantage,MINS,Minimum score for SA1s in area,2016,2016,798,,
17150,Sutherland Shire (A),IRSD,Index of Relative Socio-economic Disadvantage,MAXS,Maximum score for SA1s in area,2016,2016,1168,,
17150,Sutherland Shire (A),IRSD,Index of Relative Socio-economic Disadvantage,URP,Usual resident population,2016,2016,218464,,
17200,Sydney (C),IRSD,Index of Relative Socio-economic Disadvantage,SCORE,Score,2016,2016,1027,,
17200,Sydney (C),IRSD,Index of Relative Socio-economic Disadvantage,RWAR,Rank within Australia,2016,2016,447,,
17200,Sydney (C),IRSD,Index of Relative Socio-economic Disadvantage,RWAD,Rank within Australia - Decile,2016,2016,9,,
17200,Sydney (C),IRSD,Index of Relative Socio-economic Disadvantage,RWAP,Rank within Australia - Percentile,2016,2016,83,,
17200,Sydney (C),IRSD,Index of Relative Socio-economic Disadvantage,RWSR,Rank within State or Territory,2016,2016,104,,
17200,Sydney (C),IRSD,Index of Relative Socio-economic Disadvantage,RWSD,Rank within State or Territory - Decile,2016,2016,8,,
17200,Sydney (C),IRSD,Index of Relative Socio-economic Disadvantage,RWSP,Rank within State or Territory - Percentile,2016,2016,80,,
17200,Sydney (C),IRSD,Index of Relative Socio-economic Disadvantage,MINS,Minimum score for SA1s in area,2016,2016,426,,
17200,Sydney (C),IRSD,Index of Relative Socio-economic Disadvantage,MAXS,Maximum score for SA1s in area,2016,2016,1175,,
17200,Sydney (C),IRSD,Index of Relative Socio-economic Disadvantage,URP,Usual resident population,2016,2016,208374,,
18050,Waverley (A),IRSD,Index of Relative Socio-economic Disadvantage,SCORE,Score,2016,2016,1091,,
18050,Waverley (A),IRSD,Index of Relative Socio-economic Disadvantage,RWAR,Rank within Australia,2016,2016,528,,
18050,Waverley (A),IRSD,Index of Relative Socio-economic Disadvantage,RWAD,Rank within Australia - Decile,2016,2016,10,,
18050,Waverley (A),IRSD,Index of Relative Socio-economic Disadvantage,RWAP,Rank within Australia - Percentile,2016,2016,97,,
18050,Waverley (A),IRSD,Index of Relative Socio-economic Disadvantage,RWSR,Rank within State or Territory,2016,2016,122,,
18050,Waverley (A),IRSD,Index of Relative Socio-economic Disadvantage,RWSD,Rank within State or Territory - Decile,2016,2016,10,,
18050,Waverley (A),IRSD,Index of Relative Socio-economic Disadvantage,RWSP,Rank within State or Territory - Percentile,2016,2016,94,,
18050,Waverley (A),IRSD,Index of Relative Socio-economic Disadvantage,MINS,Minimum score for SA1s in area,2016,2016,993,,
18050,Waverley (A),IRSD,Index of Relative Socio-economic Disadvantage,MAXS,Maximum score for SA1s in area,2016,2016,1160,,
18050,Waverley (A),IRSD,Index of Relative Socio-economic Disadvantage,URP,Usual resident population,2016,2016,66812,,
18250,Willoughby (C),IRSD,Index of Relative Socio-economic Disadvantage,SCORE,Score,2016,2016,1083,,
18250,Willoughby (C),IRSD,Index of Relative Socio-economic Disadvantage,RWAR,Rank within Australia,2016,2016,524,,
18250,Willoughby (C),IRSD,Index of Relative Socio-economic Disadvantage,RWAD,Rank within Australia - Decile,2016,2016,10,,
18250,Willoughby (C),IRSD,Index of Relative Socio-economic Disadvantage,RWAP,Rank within Australia - Percentile,2016,2016,97,,
18250,Willoughby (C),IRSD,Index of Relative Socio-economic Disadvantage,RWSR,Rank within State or Territory,2016,2016,120,,
18250,Willoughby (C),IRSD,Index of Relative Socio-economic Disadvantage,RWSD,Rank within State or Territory - Decile,2016,2016,10,,
18250,Willoughby (C),IRSD,Index of Relative Socio-economic Disadvantage,RWSP,Rank within State or Territory - Percentile,2016,2016,92,,
18250,Willoughby (C),IRSD,Index of Relative Socio-economic Disadvantage,MINS,Minimum score for SA1s in area,2016,2016,607,,
18250,Willoughby (C),IRSD,Index of Relative Socio-economic Disadvantage,MAXS,Maximum score for SA1s in area,2016,2016,1162,,
18250,Willoughby (C),IRSD,Index of Relative Socio-economic Disadvantage,URP,Usual resident population,2016,2016,74302,,
18400,Wollondilly (A),IRSD,Index of Relative Socio-economic Disadvantage,SCORE,Score,2016,2016,1043,,
18400,Wollondilly (A),IRSD,Index of Relative Socio-economic Disadvantage,RWAR,Rank within Australia,2016,2016,479,,
18400,Wollondilly (A),IRSD,Index of Relative Socio-economic Disadvantage,RWAD,Rank within Australia - Decile,2016,2016,9,,
18400,Wollondilly (A),IRSD,Index of Relative Socio-economic Disadvantage,RWAP,Rank within Australia - Percentile,2016,2016,88,,
18400,Wollondilly (A),IRSD,Index of Relative Socio-economic Disadvantage,RWSR,Rank within State or Territory,2016,2016,109,,
18400,Wollondilly (A),IRSD,Index of Relative Socio-economic Disadvantage,RWSD,Rank within State or Territory - Decile,2016,2016,9,,
18400,Wollondilly (A),IRSD,Index of Relative Socio-economic Disadvantage,RWSP,Rank within State or Territory - Percentile,2016,2016,84,,
18400,Wollondilly (A),IRSD,Index of Relative Socio-economic Disadvantage,MINS,Minimum score for SA1s in area,2016,2016,859,,
18400,Wollondilly (A),IRSD,Index of Relative Socio-economic Disadvantage,MAXS,Maximum score for SA1s in area,2016,2016,1145,,
18400,Wollondilly (A),IRSD,Index of Relative Socio-economic Disadvantage,URP,Usual resident population,2016,2016,48519,,
18450,Wollongong (C),IRSD,Index of Relative Socio-economic Disadvantage,SCORE,Score,2016,2016,989,,
18450,Wollongong (C),IRSD,Index of Relative Socio-economic Disadvantage,RWAR,Rank within Australia,2016,2016,326,,
18450,Wollongong (C),IRSD,Index of Relative Socio-economic Disadvantage,RWAD,Rank within Australia - Decile,2016,2016,6,,
18450,Wollongong (C),IRSD,Index of Relative Socio-economic Disadvantage,RWAP,Rank within Australia - Percentile,2016,2016,60,,
18450,Wollongong (C),IRSD,Index of Relative Socio-economic Disadvantage,RWSR,Rank within State or Territory,2016,2016,86,,
18450,Wollongong (C),IRSD,Index of Relative Socio-economic Disadvantage,RWSD,Rank within State or Territory - Decile,2016,2016,7,,
18450,Wollongong (C),IRSD,Index of Relative Socio-economic Disadvantage,RWSP,Rank within State or Territory - Percentile,2016,2016,66,,
18450,Wollongong (C),IRSD,Index of Relative Socio-economic Disadvantage,MINS,Minimum score for SA1s in area,2016,2016,391,,
18450,Wollongong (C),IRSD,Index of Relative Socio-economic Disadvantage,MAXS,Maximum score for SA1s in area,2016,2016,1143,,
18450,Wollongong (C),IRSD,Index of Relative Socio-economic Disadvantage,URP,Usual resident population,2016,2016,203630,,
18500,Woollahra (A),IRSD,Index of Relative Socio-economic Disadvantage,SCORE,Score,2016,2016,1115,,
18500,Woollahra (A),IRSD,Index of Relative Socio-economic Disadvantage,RWAR,Rank within Australia,2016,2016,539,,
18500,Woollahra (A),IRSD,Index of Relative Socio-economic Disadvantage,RWAD,Rank within Australia - Decile,2016,2016,10,,
18500,Woollahra (A),IRSD,Index of Relative Socio-economic Disadvantage,RWAP,Rank within Australia - Percentile,2016,2016,99,,
18500,Woollahra (A),IRSD,Index of Relative Socio-economic Disadvantage,RWSR,Rank within State or Territory,2016,2016,128,,
18500,Woollahra (A),IRSD,Index of Relative Socio-economic Disadvantage,RWSD,Rank within State or Territory - Decile,2016,2016,10,,
18500,Woollahra (A),IRSD,Index of Relative Socio-economic Disadvantage,RWSP,Rank within State or Territory - Percentile,2016,2016,98,,
18500,Woollahra (A),IRSD,Index of Relative Socio-economic Disadvantage,MINS,Minimum score for SA1s in area,2016,2016,1018,,
18500,Woollahra (A),IRSD,Index of Relative Socio-economic Disadvantage,MAXS,Maximum score for SA1s in area,2016,2016,1174,,
18500,Woollahra (A),IRSD,Index of Relative Socio-economic Disadvantage,URP,Usual resident population,2016,2016,54240,,
